Date,Year,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI Level
1/20/2023,2023,Chennai,289.89,392.07,60.84,58.76,175.85,43.46,0.32,36.88,124.27,6.48,45.37,0.55,392.07,Very Poor
1/20/2023,2023,Kolkata,202.24,213.46,92.56,80.14,88.9,39.13,0.28,143.92,63.88,2.01,39.91,0.79,213.46,Poor
1/20/2023,2023,Bengaluru,189.87,67.54,72.91,55.41,119.63,38.19,0.26,124.59,130.87,7.46,21.35,1.77,189.87,Moderate
1/20/2023,2023,Hyderabad,76.6,449.56,62.26,91.32,232.39,65.78,0.25,37.23,33.73,7,40.94,4.83,449.56,Severe
1/20/2023,2023,Ahmedabad,123.28,120.58,113.82,30.91,82.04,87.42,3.02,74.71,39.25,8.52,15.82,3.68,302,Very Poor
1/20/2023,2023,Pune,234.72,91.05,103.4,134.2,52.59,62.11,4.05,125.27,162.13,6.04,46.04,0.74,405,Severe
1/20/2023,2023,Jaipur,160.82,176.08,111.03,39.37,51.02,75.29,4.62,68.65,30.1,9.18,3.72,3.71,462,Severe
1/20/2023,2023,Lucknow,288.56,315.44,47.01,87.19,60.32,4.99,0.4,143.11,120.23,4.41,8.4,1.1,315.44,Very Poor
1/21/2023,2023,Delhi,15.26,280.84,58.85,166.37,223.14,1.03,1.46,10.34,117.19,7.74,34.35,4.87,280.84,Poor
1/21/2023,2023,Mumbai,327,228.79,80.88,166.2,172.81,84.79,1.05,89.36,36.85,6.86,11.7,4.86,327,Very Poor
1/21/2023,2023,Chennai,21.41,257.21,90.98,68.04,237.99,37.92,0.91,81.16,164.23,7.36,20.05,1.65,257.21,Poor
1/21/2023,2023,Kolkata,107.01,410.74,80.33,25.9,187.93,61.48,4.08,104.99,88.28,4.86,40.62,2.05,410.74,Severe
1/21/2023,2023,Bengaluru,327.56,340.02,62.18,17.84,76.2,8.41,3.7,100.39,44.2,6.76,44.36,0.14,370,Very Poor
1/21/2023,2023,Hyderabad,149.98,101.61,15.31,128.71,202.64,95.91,4.96,50.76,38.07,1.97,40.29,0.07,496,Severe
1/21/2023,2023,Ahmedabad,150.55,213.78,109.99,178.05,159.75,98.09,3.66,74.04,142.65,3.78,48.64,0.86,366,Very Poor
1/21/2023,2023,Pune,146.63,352.26,86.32,20.8,149.6,14.33,1.81,82.29,94.3,6.39,6.27,1.03,352.26,Very Poor
1/21/2023,2023,Jaipur,196.88,450.58,80.36,98.08,170.72,20.31,2.19,34.14,92.88,4.9,48.68,2.44,450.58,Severe
1/21/2023,2023,Lucknow,396.81,73.17,134.86,97.1,85.26,83.91,3.84,149.44,171.55,5.76,14.27,3.45,396.81,Very Poor
1/22/2023,2023,Delhi,53.1,389.19,33.38,176.77,170.53,76.62,1.62,127.68,65.09,2.98,11.5,1.12,389.19,Very Poor
1/22/2023,2023,Mumbai,355.43,370.83,111.29,189.95,45.25,47.48,0.7,7.14,54.32,3.68,35.25,1.13,370.83,Very Poor
1/22/2023,2023,Chennai,53.16,51.02,14.53,179.72,41.31,93.46,2.68,43.96,48.63,0.23,9.92,4.54,268,Poor
1/22/2023,2023,Kolkata,198.12,89.37,29.62,46.17,133.24,59.47,1.31,67.2,138.58,1.88,45.56,4.83,198.12,Moderate
1/22/2023,2023,Bengaluru,18.44,262.5,116.09,86.96,214.45,1.37,4.78,85.88,160.07,9.26,11.07,2.27,478,Severe
1/22/2023,2023,Hyderabad,242.05,133.1,88.54,86.37,74.92,64.86,1.33,116.23,171.74,0.48,23.27,3.5,242.05,Poor
1/22/2023,2023,Ahmedabad,152.96,246.01,12.64,188.71,107.97,27.08,3.88,115.38,26.07,7.1,36.65,4.56,388,Very Poor
1/22/2023,2023,Pune,376.15,34.51,68.11,33.7,222.18,77.44,0.94,52.35,161.01,0.8,24.01,3.88,376.15,Very Poor
1/22/2023,2023,Jaipur,190.04,205.57,122.82,102.08,41.23,87.22,4,146.64,120.58,8.39,40.22,3.46,400,Very Poor
1/22/2023,2023,Lucknow,136.76,196.47,17.76,88.17,181.94,38.67,0.45,139.5,71.97,3.93,49.37,3.02,196.47,Moderate
1/23/2023,2023,Delhi,20.38,150.7,149.16,51.29,124.72,32.41,1.35,30.07,154.22,0.27,36.52,4.67,150.7,Moderate
1/23/2023,2023,Mumbai,393.28,472.29,6.37,83.83,83.96,25.08,4.91,43.69,148.32,1.11,16.78,0.51,491,Severe
1/23/2023,2023,Chennai,156.67,171.81,129.76,122.54,31.39,18.83,2.2,28.14,156.44,4.7,40,2.81,220,Poor
1/23/2023,2023,Kolkata,209.17,418.2,105.8,147.85,36.95,99.85,2.71,23.71,31.62,9.43,48.75,4.62,418.2,Severe
1/23/2023,2023,Bengaluru,336.95,327.85,147.68,52.8,209.49,49,3.84,98.53,46.92,4.89,33.73,2.97,384,Very Poor
1/23/2023,2023,Hyderabad,14.18,140.66,123.78,152.41,92.52,92.27,3.35,9.44,64.34,4.12,15.08,3.99,335,Very Poor
1/23/2023,2023,Ahmedabad,293.6,78.82,115.89,180.07,249.57,16.66,1.49,20.05,49.1,4.97,13.14,2.94,293.6,Poor
1/23/2023,2023,Pune,80.04,70.3,68.19,54.48,97.07,10.43,4.18,140.25,116.69,1.28,7.19,0.97,418,Severe
1/23/2023,2023,Jaipur,235.87,255.86,103.07,21.74,210.18,20.87,3.77,88.94,39.29,5.9,11.6,3.19,377,Very Poor
1/23/2023,2023,Lucknow,283.17,28.77,98.43,138.66,81.37,73.5,1.29,131.85,46.56,5.87,17.67,0.61,283.17,Poor
1/24/2023,2023,Delhi,244.48,469.12,76.34,127.59,121.7,47.76,0.66,35.16,154.04,7.08,1.68,3.68,469.12,Severe
1/24/2023,2023,Mumbai,129.84,440.78,77.72,157.53,220.97,34.96,0.35,94.13,130.09,6.15,0.75,3.26,440.78,Severe
1/24/2023,2023,Chennai,247.49,313.68,125.39,106.03,14.82,35.33,3.93,43.64,104.97,4.49,33.05,0.25,393,Very Poor
1/24/2023,2023,Kolkata,283.95,175.05,84.34,191.43,184.86,13.59,0.34,52.6,32.21,1.22,9.39,3.25,283.95,Poor
1/24/2023,2023,Bengaluru,74.07,269.45,84.86,114,175.58,52.52,3.62,81.04,94.56,7.79,0.86,4.29,362,Very Poor
1/24/2023,2023,Hyderabad,166.17,444.48,20.33,56.32,74.41,8.45,3.68,62.79,84.9,6.81,4.46,1.63,444.48,Severe
1/24/2023,2023,Ahmedabad,204.72,242.64,103.37,128.78,142.34,72.12,3.16,73.66,135.36,7.06,22.87,1.81,316,Very Poor
1/24/2023,2023,Pune,369.27,223.61,106.47,190.41,224.95,89.84,3.05,28.98,33.38,0.9,22.79,2.53,369.27,Very Poor
1/24/2023,2023,Jaipur,92.25,483.47,37.68,91.54,128.9,6.37,3.61,72.2,12.96,5.14,33.75,0.79,483.47,Severe
1/24/2023,2023,Lucknow,220.01,427.17,19.81,94.79,214.97,66.88,3.8,125.23,162.84,8.57,8.57,1.76,427.17,Severe
1/25/2023,2023,Delhi,137.21,179.96,23.52,16.69,41.09,69.86,4.28,25.24,118.97,3.29,11.9,0.7,428,Severe
1/25/2023,2023,Mumbai,323.5,315.16,38.85,20.25,218.82,24.83,1.37,120.82,22.79,5.84,33.05,2.08,323.5,Very Poor
1/25/2023,2023,Chennai,370.08,94.1,114.52,185.46,126.02,7.09,0.88,136.51,19.97,1.32,9.17,3.94,370.08,Very Poor
1/25/2023,2023,Kolkata,82.63,433.67,64.99,168.33,119.79,14.99,3.38,60.51,51.66,4.99,18.35,2.26,433.67,Severe
1/25/2023,2023,Bengaluru,395.33,398.69,17.41,78.06,207.24,15.21,4.19,38.89,37.16,9.47,9.9,4.07,419,Severe
1/25/2023,2023,Hyderabad,259.04,71.55,75.15,176.71,200.36,47.3,2.9,78.43,90.6,3.34,25.89,3.48,290,Poor
1/25/2023,2023,Ahmedabad,104.19,230.84,25.14,146.08,119.39,84.68,0.75,18.89,42.38,8.67,16.89,2.49,230.84,Poor
1/25/2023,2023,Pune,298.88,162.46,96.17,93.85,182.58,25.27,0.92,100.14,30.54,3.01,33.11,3.13,298.88,Poor
1/25/2023,2023,Jaipur,36.81,167.99,25.85,108.43,197.69,17.13,3.24,71.22,86.92,8.99,43.17,3.36,324,Very Poor
1/25/2023,2023,Lucknow,93.87,433.54,79.99,45.71,73.98,50.07,0.73,149.99,109.45,4.93,29.04,1.6,433.54,Severe
1/26/2023,2023,Delhi,355.5,158.59,143.53,69.02,114.54,61.65,1.27,140.79,157.31,2.6,21.27,2.07,355.5,Very Poor
1/26/2023,2023,Mumbai,173.09,99.21,92.95,78.69,153.95,79.05,2.79,139.49,51.45,0.11,34.44,2.31,279,Poor
1/26/2023,2023,Chennai,139.06,44.28,106.58,146.42,56.34,28.9,4.05,103.22,147.52,8.03,18.79,2.94,405,Severe
1/26/2023,2023,Kolkata,293.42,413.07,6.99,79.21,149.45,35.51,1.63,53.54,101.94,7.92,20.64,0.35,413.07,Severe
1/26/2023,2023,Bengaluru,14.18,426.18,110.64,107.79,41.33,76.52,3.49,102.72,167.88,5.3,16.84,4.53,426.18,Severe
1/26/2023,2023,Hyderabad,144.11,239.36,77.65,185.88,185.4,96.8,1.15,49.69,73.33,5.29,41.57,1.19,239.36,Poor
1/26/2023,2023,Ahmedabad,280.14,83.23,30.78,108.37,72.52,42.42,2.44,48.44,173.95,8.43,13.66,4.54,280.14,Poor
1/26/2023,2023,Pune,301.97,480.79,66.78,93.5,23.58,25.66,0.63,120.9,92.28,8.63,41.22,4.57,480.79,Severe
1/26/2023,2023,Jaipur,348.36,188.65,112.16,167.03,109.42,68.66,2.75,74.71,149.38,5.49,42.97,1.64,348.36,Very Poor
1/26/2023,2023,Lucknow,29.95,358.34,74.98,52.19,53.85,12.93,2.27,112.49,124.35,2.46,23.05,1.49,358.34,Very Poor
1/27/2023,2023,Delhi,332.85,176.26,88.73,188.82,58.22,6.96,1.36,52.43,101.75,8.63,26.96,1.4,332.85,Very Poor
1/27/2023,2023,Mumbai,234.14,390.62,23.1,81,136.18,82.92,3.29,9.29,136.56,9.15,23.55,4.76,390.62,Very Poor
1/27/2023,2023,Chennai,130.26,60.6,59.02,177.84,197.31,18.35,2.26,129.67,135.41,1.91,1.49,0.11,226,Poor
1/27/2023,2023,Kolkata,34.56,401.67,8.81,157.41,76.57,40.46,4.74,97.45,85.95,9,43.9,2.05,474,Severe
1/27/2023,2023,Bengaluru,176.35,435.99,43.76,182.72,219.25,54.42,3.16,24.65,5.81,5.37,22.08,2.7,435.99,Severe
1/27/2023,2023,Hyderabad,251.94,65.99,75.08,61.52,133.62,25.4,2.13,114.96,146.85,1.15,9.17,0.78,251.94,Poor
1/27/2023,2023,Ahmedabad,116.45,148.61,100.43,103.94,159.95,57.29,3.49,47.82,178.89,3.35,25.6,3.87,349,Very Poor
1/27/2023,2023,Pune,15.4,395.66,48.96,74.5,218.96,59.47,0.96,115.38,160.5,4.31,4.98,0.6,395.66,Very Poor
1/27/2023,2023,Jaipur,264.43,346.61,145.4,134.53,214.89,25.71,1.68,36.13,152.73,8.42,37.36,4.95,346.61,Very Poor
1/27/2023,2023,Lucknow,294.54,52.69,44.99,64.92,137.59,13.96,2.55,117.01,72.88,9.36,26.66,3.63,294.54,Poor
1/28/2023,2023,Delhi,76.89,100.43,114.34,113.51,209.82,14.39,1.76,41.28,130.5,8.08,31.61,0.4,176,Moderate
1/28/2023,2023,Mumbai,162.35,389.54,128.35,27.92,188.2,33.74,3.8,75.37,83.3,5.34,0.52,3.18,389.54,Very Poor
1/28/2023,2023,Chennai,299.45,152.57,89.1,48.73,221.21,12.82,3.76,88.46,132.99,4.04,12.69,1.89,376,Very Poor
1/28/2023,2023,Kolkata,318.04,260.65,46.29,129.21,99.11,74.86,0.97,81.74,64.99,2.24,22.54,2.59,318.04,Very Poor
1/28/2023,2023,Bengaluru,96.34,69.58,129.72,40.68,87.94,76.58,4.02,38.3,128.76,5.13,21.62,1.45,402,Severe
1/28/2023,2023,Hyderabad,164.21,378.5,10.83,84.01,47.79,25.27,3.01,19.83,27.5,3.42,44.66,1.05,378.5,Very Poor
1/28/2023,2023,Ahmedabad,165.55,222.15,145.85,58.18,199.12,36.8,4.05,15.08,73.44,3.04,36.43,4.08,405,Severe
1/28/2023,2023,Pune,78.71,163.15,51.04,45.98,146.98,16.29,3.53,141.77,90.04,4.15,11.69,2.26,353,Very Poor
1/28/2023,2023,Jaipur,93.53,57.44,123.51,96.03,16.32,36.78,3.83,111.41,141.63,2.29,23.53,3.34,383,Very Poor
1/28/2023,2023,Lucknow,386.04,439.29,17.54,152.19,175.81,17.35,4.66,48.65,59.86,6.42,2.98,3.26,466,Severe
1/29/2023,2023,Delhi,300.62,194.21,11.04,183.23,200.88,49.95,1.44,97.04,40.84,5.33,37.14,1.54,300.62,Very Poor
1/29/2023,2023,Mumbai,221.73,57.41,58.9,164.36,166.66,76.25,2.48,95.46,61.04,0.9,37.14,3.33,248,Poor
1/29/2023,2023,Chennai,380.62,233.31,88.66,189.76,75.62,46.12,3.11,41.7,36.03,9.3,43.12,1.84,380.62,Very Poor
1/29/2023,2023,Kolkata,134.34,328.69,52.94,126.71,95.46,16.23,4.44,30.51,166.4,2.7,26.87,0.8,444,Severe
1/29/2023,2023,Bengaluru,209.5,305.62,5.8,105.07,232.74,52.4,1.5,94.81,150.3,7.48,45.03,4.65,305.62,Very Poor
1/29/2023,2023,Hyderabad,27.15,33.84,59.33,168.08,239.01,67.15,1.91,122.34,170.02,3.79,13,4.39,191,Moderate
1/29/2023,2023,Ahmedabad,125.96,465.47,128.45,23.49,46.06,60.76,0.88,63.12,179.54,5.32,35.14,1.53,465.47,Severe
1/29/2023,2023,Pune,260.14,59.46,143.54,59.97,165.97,57.06,0.69,143.76,48.52,1.21,49.82,3.28,260.14,Poor
1/29/2023,2023,Jaipur,383.76,348.33,93.87,183.54,58.12,83.52,4.86,148.02,146.42,9.99,7.13,4.09,486,Severe
1/29/2023,2023,Lucknow,25.59,419.82,96.74,129.48,63.1,42.26,2.1,56.73,119.74,3.21,31.43,0.1,419.82,Severe
1/30/2023,2023,Delhi,328.3,495.52,77.6,187.43,190.98,38.05,3.8,79.58,168.51,7.61,48.19,0.98,495.52,Severe
1/30/2023,2023,Mumbai,367.86,407.23,28.32,97.06,44.78,17.77,2.06,97.88,56.5,5.86,49.03,2.72,407.23,Severe
1/30/2023,2023,Chennai,334.23,453.62,15.29,179.97,240.44,26.7,1.36,77.08,12.19,9.93,5.78,1.86,453.62,Severe
1/30/2023,2023,Kolkata,45.48,83.69,65.36,174.18,117.91,82.6,0.71,56.81,100.26,9.89,1.42,1.02,174.18,Moderate
1/30/2023,2023,Bengaluru,387.78,423.57,9.48,49.71,126.62,74.89,2.52,131.35,122.1,9.14,6.4,0.59,423.57,Severe
1/30/2023,2023,Hyderabad,141.76,450.85,63.5,137.11,19.88,65.75,3.87,124.05,125.01,1.75,10.84,2.61,450.85,Severe
1/30/2023,2023,Ahmedabad,68.69,349.98,12.89,35.59,207.9,7.53,2.11,90.26,6.46,6.61,34.94,3.95,349.98,Very Poor
1/30/2023,2023,Pune,144.92,412.84,120.41,60.26,163.69,90.52,1.1,120.02,136.93,3.3,3.42,2.15,412.84,Severe
1/30/2023,2023,Jaipur,197.97,58.2,40.2,141.19,72.68,39.42,2.67,133.89,6.85,5.73,38.37,4.75,267,Poor
1/30/2023,2023,Lucknow,73.61,178.74,123.81,155.82,35.72,46.78,0.75,122.03,95.95,3.64,12.3,3.43,178.74,Moderate
1/31/2023,2023,Delhi,338.1,293.31,25.28,145.22,157.86,76.53,4.56,62.5,12.25,3.17,16.45,4.1,456,Severe
1/31/2023,2023,Mumbai,176.15,36.48,40.73,75.79,41.13,33.65,2.67,82.27,137.03,3.86,45.69,0.54,267,Poor
1/31/2023,2023,Chennai,128.6,366.71,65.14,42.43,138.78,79.45,1.22,16.63,69.57,0.96,32.86,0.9,366.71,Very Poor
1/31/2023,2023,Kolkata,305.46,163.2,45.54,56.9,237.97,68.82,1.31,107.96,88.5,1.34,22.57,3.87,305.46,Very Poor
1/31/2023,2023,Bengaluru,105.77,429.66,25.34,46.06,108.47,67.11,4.17,78.79,108.18,0.78,23.45,3.98,429.66,Severe
1/31/2023,2023,Hyderabad,83.09,130.08,99.97,45.54,243.23,66.53,3.32,65.18,174.29,1.82,30.58,2.67,332,Very Poor
1/31/2023,2023,Ahmedabad,191.7,167.36,41.72,64.24,64.62,14.96,0.59,148.51,145.93,1.76,17.27,1.79,191.7,Moderate
1/31/2023,2023,Pune,203.34,153.75,67.46,71.64,107.63,90.38,4.81,29.48,21.4,4.05,19.09,2.31,481,Severe
1/31/2023,2023,Jaipur,296.58,215.88,128.64,189.66,168.76,49.09,1.87,58.23,93.78,6.02,17.88,4.97,296.58,Poor
1/31/2023,2023,Lucknow,252.27,363.97,90.89,47.95,144.5,4.59,3.94,127.01,29.88,1.68,41.68,0.3,394,Very Poor
2/1/2023,2023,Delhi,251.09,53.31,5.31,171.03,247.35,25.47,4.77,103.18,65.83,5.17,14.33,0.41,477,Severe
2/1/2023,2023,Mumbai,194.55,169.08,77.92,73.62,146.72,38.65,1.34,81.43,108.82,1.24,48.27,3.95,194.55,Moderate
2/1/2023,2023,Chennai,261.7,302.52,99.13,191.86,246.2,53.76,2.14,61.29,165.33,4.56,3.16,2.25,302.52,Very Poor
2/1/2023,2023,Kolkata,265.72,268.78,17.47,75.31,16.02,69.29,3.2,90.52,43.2,2.33,0.6,3.35,320,Very Poor
2/1/2023,2023,Bengaluru,307.91,372.2,25.83,144.42,118.24,4.52,1.37,35.16,116.34,0.17,14.63,4.12,372.2,Very Poor
2/1/2023,2023,Hyderabad,138.61,177.92,105.02,20.88,63.8,24.27,2.46,84.31,67,8.12,47.48,4.79,246,Poor
2/1/2023,2023,Ahmedabad,12.91,321.85,22.84,55.73,238.35,54.67,0.68,16.51,158.64,3.48,4.47,2.81,321.85,Very Poor
2/1/2023,2023,Pune,53.99,295.87,120.81,35.22,215.61,49.11,0.83,77.43,79.92,8.64,26.69,2.29,295.87,Poor
2/1/2023,2023,Jaipur,161.67,108.15,46.75,182.4,36.93,17.34,4.36,61.76,72.39,5.35,32.24,3.95,436,Severe
2/1/2023,2023,Lucknow,39.58,359.64,104.89,168.93,132.92,62.77,1.4,124.07,163.48,5.43,10.29,0.58,359.64,Very Poor
2/2/2023,2023,Delhi,260.89,202.57,98.06,18.01,213.51,32.98,4.25,10.99,130.62,7.31,41.27,1.27,425,Severe
2/2/2023,2023,Mumbai,22.13,444.68,101.77,71.81,144.82,91.41,0.78,5.33,35.73,2.18,19.15,3.51,444.68,Severe
2/2/2023,2023,Chennai,272.31,467.7,14.29,98.88,23.16,54.1,1.14,38.1,179.5,2.4,12.31,1.1,467.7,Severe
2/2/2023,2023,Kolkata,17.49,108.33,21.22,64.05,154.57,92.49,0.67,23.7,55.15,6.22,33.63,4.89,108.33,Moderate
2/2/2023,2023,Bengaluru,331.08,371.48,39.24,109.77,196.47,95.56,3.4,32.4,10.87,0.52,6.36,1.13,371.48,Very Poor
2/2/2023,2023,Hyderabad,391.03,102.04,61.34,23.06,65.85,14.43,2.21,35.93,176.47,2.74,8.77,4.82,391.03,Very Poor
2/2/2023,2023,Ahmedabad,184.76,66.19,148.61,67.82,126.46,95.29,4.9,91.21,49.36,4.48,27.39,0.34,490,Severe
2/2/2023,2023,Pune,38.54,113.65,30.56,160.12,130.81,64.57,3.33,70.72,97.16,8.01,27.61,3.58,333,Very Poor
2/2/2023,2023,Jaipur,41.45,177.62,88.64,125.12,219,40.08,3.81,109.46,69.67,7.95,17.72,0.57,381,Very Poor
2/2/2023,2023,Lucknow,125.71,264.99,134.6,130.5,242.72,19.39,2.66,75.69,89.28,2.95,14.52,2.23,266,Poor
2/3/2023,2023,Delhi,114.49,39.49,125.52,108.5,225.1,60.02,0.7,7.8,7.1,7.15,11.67,3.77,114.49,Moderate
2/3/2023,2023,Mumbai,169.33,316.73,27.35,175.08,144.13,75.76,0.14,30.92,134.56,6.79,30.73,1.2,316.73,Very Poor
2/3/2023,2023,Chennai,385.37,153.21,12.2,87.72,244.46,72.98,2.83,127.71,68.2,3.75,23.31,4.52,385.37,Very Poor
2/3/2023,2023,Kolkata,183.36,311.74,109.88,186.16,234.52,67.4,1.4,44.55,106.56,3.26,10.93,2.84,311.74,Very Poor
2/3/2023,2023,Bengaluru,301.3,196.08,87.22,165.08,89.59,6.29,2.88,45.35,55.71,8.65,40.9,3.54,301.3,Very Poor
2/3/2023,2023,Hyderabad,210.98,122.51,52.05,147.22,107.39,45.98,2.55,32,137.42,5.65,49.51,4.06,255,Poor
2/3/2023,2023,Ahmedabad,255.09,130.98,121.08,89.27,19.98,46.49,3.75,129.04,144.47,6.23,29.24,3.93,375,Very Poor
2/3/2023,2023,Pune,296.48,418.96,95.01,182.67,26.12,14.18,1.3,106.25,66.19,7.48,42.25,2.5,418.96,Severe
2/3/2023,2023,Jaipur,357.29,216.26,138.08,84.71,150.63,99.44,4.95,30.6,50.84,7.34,14.88,1.9,495,Severe
2/3/2023,2023,Lucknow,397.72,65.07,115.8,93.57,192.21,99.5,3.5,111.99,74.86,4.76,15.86,4.29,397.72,Very Poor
2/4/2023,2023,Delhi,383.27,248.93,12.39,186.88,28.14,32.51,0.79,67.22,16.39,5.78,39.15,0.6,383.27,Very Poor
2/4/2023,2023,Mumbai,332.75,262.93,127.51,123.46,193.03,49.74,3.49,83.02,119.67,4.08,35.9,2.45,349,Very Poor
2/4/2023,2023,Chennai,242.38,474.34,136.62,59.37,49.82,51.31,3.75,86.15,65.59,2.8,39.06,1.53,474.34,Severe
2/4/2023,2023,Kolkata,246.69,444.67,140.34,79.72,61.5,76.12,1.36,126.09,100.41,9.32,4.01,4.05,444.67,Severe
2/4/2023,2023,Bengaluru,223.46,47.03,135.58,119.17,232.1,67.94,3.21,80.92,160.25,0.52,23.52,4.8,321,Very Poor
2/4/2023,2023,Hyderabad,206.37,490.58,40.35,147.24,103.34,7.32,3.72,119.33,148.37,5.89,35.7,2.73,490.58,Severe
2/4/2023,2023,Ahmedabad,279.03,428.73,28.86,193.53,216.51,86.76,4.01,59.59,67.2,7.86,1.79,1.29,428.73,Severe
2/4/2023,2023,Pune,241.87,486.49,33.51,162.53,130.19,45.01,4.75,145.76,57.07,1.73,6.91,3.64,486.49,Severe
2/4/2023,2023,Jaipur,28.32,213.34,134.71,37.4,12.41,33.34,3.09,25.46,123.76,7.05,49.8,4.54,309,Very Poor
2/4/2023,2023,Lucknow,32.1,106.84,91.61,19.34,167.12,6.88,3.39,89.93,143.66,0.58,49.42,3.58,339,Very Poor
2/5/2023,2023,Delhi,182.13,337.25,25.75,89.04,232.02,23.48,2.42,132.63,26.42,6.16,3.66,3.5,337.25,Very Poor
2/5/2023,2023,Mumbai,386.15,446.63,58.8,52.03,24.08,3.9,1.06,58.07,119.37,5.94,30.84,3.13,446.63,Severe
2/5/2023,2023,Chennai,118.42,263.62,15.47,10.6,149.26,13.1,3.04,32.58,142.48,4.64,34.06,1.9,304,Very Poor
2/5/2023,2023,Kolkata,198.34,305.02,146.13,97.74,45.11,88.92,2.36,87.96,41.33,6.22,45.53,2.21,305.02,Very Poor
2/5/2023,2023,Bengaluru,310.63,381.82,115.88,177.84,104.23,58.26,3.51,116.71,156.92,7.71,3.82,0.95,381.82,Very Poor
2/5/2023,2023,Hyderabad,313.75,250.01,105.33,106.87,80.72,50.35,0.61,76.79,24.61,7.51,23.42,4.54,313.75,Very Poor
2/5/2023,2023,Ahmedabad,69.29,74.59,35.53,138.55,114.51,83.93,0.96,114.52,165.38,0.54,0.65,0.84,138.55,Moderate
2/5/2023,2023,Pune,101.17,278.56,47.13,176.59,49.45,27.29,1.77,49.84,10.94,0.62,38.73,4.7,278.56,Poor
2/5/2023,2023,Jaipur,109.16,437.99,30.93,58.24,11.15,14.27,0.35,79.55,122.86,3.99,10.8,2.67,437.99,Severe
2/5/2023,2023,Lucknow,299.37,486.16,127.6,190.18,249.02,84.43,0.61,123.25,168.93,4.18,42.67,4.56,486.16,Severe
2/6/2023,2023,Delhi,333.95,86.46,10.31,155.97,20.87,26.73,0.6,128.34,133.55,5.1,33.43,1.25,333.95,Very Poor
2/6/2023,2023,Mumbai,304.6,446.69,28.45,66.38,121.52,82.36,1.36,116.96,70.08,4.5,11.01,3.88,446.69,Severe
2/6/2023,2023,Chennai,174.57,325.54,106.8,160.38,227.07,81.67,4.9,110.61,114.83,0.25,26.66,1.83,490,Severe
2/6/2023,2023,Kolkata,116,294.73,52.08,145.72,234.66,16.83,0.68,23.54,25.94,4.25,40.19,3.96,294.73,Poor
2/6/2023,2023,Bengaluru,246.26,410.57,11.27,94.92,24.8,99.48,4.06,11.27,79.13,9.46,3.39,3.6,410.57,Severe
2/6/2023,2023,Hyderabad,305.4,109.51,144.36,168.36,73.66,28.67,0.65,108.92,88.93,3.65,46.77,2.25,305.4,Very Poor
2/6/2023,2023,Ahmedabad,178.64,307.97,100.85,124.09,67.65,80.09,3.55,114.84,120.85,1.85,43.79,2.15,355,Very Poor
2/6/2023,2023,Pune,91.44,498.14,118.91,139.85,154.18,44.77,3.95,51.39,132.7,6.76,41.23,2.41,498.14,Severe
2/6/2023,2023,Jaipur,314.06,249.97,110.17,69.56,75.91,61.91,1.39,133.83,19.94,0.23,14.79,0.59,314.06,Very Poor
2/6/2023,2023,Lucknow,79.29,133.09,91.97,166.53,53.04,65.62,3.21,91.96,125.29,6.12,28.29,4.51,321,Very Poor
2/7/2023,2023,Delhi,281.89,186.16,125.08,30.08,239.39,5.17,4.91,32.05,30.91,8.46,23.42,0.15,491,Severe
2/7/2023,2023,Mumbai,120.7,163.1,118.49,106.03,154.76,28.6,4.84,44.97,57.93,1.83,33.55,0.66,484,Severe
2/7/2023,2023,Chennai,283.31,162.45,71.82,112.98,105.59,12.85,1.83,17.36,131.38,7.56,9.16,3.53,283.31,Poor
2/7/2023,2023,Kolkata,271.59,77.45,42.81,163.8,142.85,81.64,0.58,57.07,135.45,3.6,20.14,3.53,271.59,Poor
2/7/2023,2023,Bengaluru,187.88,389.02,143.82,154.7,75.75,58.2,0.26,104.11,157.08,1.99,16.78,3.84,389.02,Very Poor
2/7/2023,2023,Hyderabad,270.33,183.36,36.01,133.02,146.09,16.09,0.81,46.33,68.93,2.25,12.91,2.33,270.33,Poor
2/7/2023,2023,Ahmedabad,287.9,199.95,10.96,156.61,248.94,6.45,3.64,43.13,14.95,5.34,24.9,0.99,364,Very Poor
2/7/2023,2023,Pune,185.86,289.26,129.18,178.94,162.38,20.95,4.62,23.21,161.65,2.98,36.8,2.87,462,Severe
2/7/2023,2023,Jaipur,111.19,287.93,80.79,53.45,52.6,34.08,1.48,122.19,82.52,9.37,31.26,0.55,287.93,Poor
2/7/2023,2023,Lucknow,69.42,90.58,9.04,32.36,70.9,19.05,1.26,27.06,108.87,3.35,42.46,4.43,126,Moderate
2/8/2023,2023,Delhi,296.45,284.94,34.2,35.98,161.13,58.8,4.57,87.65,26.83,2.05,22.87,2.58,457,Severe
2/8/2023,2023,Mumbai,268.64,53.79,115.09,74.26,51,13.09,2.12,24.87,121.44,5.35,42.65,0.33,268.64,Poor
2/8/2023,2023,Chennai,77.39,437.48,45.06,146.31,166.03,34.23,3.77,17.31,97.29,6.94,15.63,2.18,437.48,Severe
2/8/2023,2023,Kolkata,91.2,345.34,5.64,61.08,124.08,87.34,4.53,28.24,117.42,7.43,11.5,3.25,453,Severe
2/8/2023,2023,Bengaluru,252.34,449.49,107.24,152.66,134.35,22.05,0.32,118.12,14.02,7.02,31.98,1.14,449.49,Severe
